month,borough,day_type,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2025-02-01,Queens,2,LCL/LTD,Q48,Off-Peak,827350,9601546,11.61
2025-02-01,Queens,2,LCL/LTD,Q48,Peak,322467,3807695,11.81
2025-02-01,Queens,1,LCL/LTD,Q49,Off-Peak,3209296,20840922,6.49
2025-02-01,Queens,1,LCL/LTD,Q49,Peak,1984764,11431764,5.76
2025-02-01,Queens,2,LCL/LTD,Q49,Off-Peak,986556,6198091,6.28
2025-02-01,Queens,2,LCL/LTD,Q49,Peak,424532,2571372,6.06
2025-02-01,Queens,1,LCL/LTD,Q5,Off-Peak,6522135,57881092,8.87
2025-02-01,Queens,1,LCL/LTD,Q5,Peak,3183962,25774247,8.1
2025-02-01,Queens,2,LCL/LTD,Q5,Off-Peak,1514870,13482162,8.9
2025-02-01,Queens,2,LCL/LTD,Q5,Peak,650445,5457841,8.39
2025-02-01,Queens,1,LCL/LTD,Q50,Off-Peak,2426064,37385183,15.41
2025-02-01,Queens,1,LCL/LTD,Q50,Peak,1459645,19038748,13.04
2025-02-01,Queens,2,LCL/LTD,Q50,Off-Peak,527323,8519843,16.16
2025-02-01,Queens,2,LCL/LTD,Q50,Peak,243077,3877456,15.95
2025-02-01,Queens,1,SBS,Q52+,Off-Peak,4046033,56591806,13.99
2025-02-01,Queens,1,SBS,Q52+,Peak,2102528,27814543,13.23
2025-02-01,Queens,2,SBS,Q52+,Off-Peak,1311933,18145555,13.83
2025-02-01,Queens,2,SBS,Q52+,Peak,561115,7732490,13.78
2025-02-01,Queens,1,SBS,Q53+,Off-Peak,9849980,121000000,12.3
2025-02-01,Queens,1,SBS,Q53+,Peak,4713848,54774990,11.62
2025-02-01,Queens,2,SBS,Q53+,Off-Peak,3457762,40848991,11.81
2025-02-01,Queens,2,SBS,Q53+,Peak,1262000,14777748,11.71
2025-02-01,Queens,1,LCL/LTD,Q54,Off-Peak,4557501,35547440,7.8
2025-02-01,Queens,1,LCL/LTD,Q54,Peak,1775454,11665123,6.57
2025-02-01,Queens,2,LCL/LTD,Q54,Off-Peak,1201462,9891976,8.23
2025-02-01,Queens,2,LCL/LTD,Q54,Peak,458029,3637591,7.94
2025-02-01,Queens,1,LCL/LTD,Q55,Off-Peak,3863908,33503785,8.67
2025-02-01,Queens,1,LCL/LTD,Q55,Peak,2073638,15260602,7.36
2025-02-01,Queens,2,LCL/LTD,Q55,Off-Peak,1084996,9833213,9.06
2025-02-01,Queens,2,LCL/LTD,Q55,Peak,440731,3850549,8.74
2025-02-01,Queens,1,LCL/LTD,Q56,Off-Peak,2457117,17095244,6.96
2025-02-01,Queens,1,LCL/LTD,Q56,Peak,1153051,7048642,6.11
2025-02-01,Queens,2,LCL/LTD,Q56,Off-Peak,648582,5057629,7.8
2025-02-01,Queens,2,LCL/LTD,Q56,Peak,260961,1922357,7.37
2025-02-01,Queens,1,LCL/LTD,Q58,Off-Peak,18845963,148000000,7.83
2025-02-01,Queens,1,LCL/LTD,Q58,Peak,9776977,68141322,6.97
2025-02-01,Queens,2,LCL/LTD,Q58,Off-Peak,5437496,42228558,7.77
2025-02-01,Queens,2,LCL/LTD,Q58,Peak,2505212,18998215,7.58
2025-02-01,Queens,1,LCL/LTD,Q59,Off-Peak,5378265,40974206,7.62
2025-02-01,Queens,1,LCL/LTD,Q59,Peak,3069710,20214360,6.59
2025-02-01,Queens,2,LCL/LTD,Q59,Off-Peak,1549702,12899736,8.32
2025-02-01,Queens,2,LCL/LTD,Q59,Peak,724829,5634554,7.77
2025-02-01,Queens,1,LCL/LTD,Q6,Off-Peak,5984935,47037024,7.86
2025-02-01,Queens,1,LCL/LTD,Q6,Peak,2959933,20520061,6.93
2025-02-01,Queens,2,LCL/LTD,Q6,Off-Peak,1597698,13896000,8.7
2025-02-01,Queens,2,LCL/LTD,Q6,Peak,681556,5775739,8.47
2025-02-01,Queens,1,LCL/LTD,Q60,Off-Peak,10325634,79813552,7.73
2025-02-01,Queens,1,LCL/LTD,Q60,Peak,4175210,29000804,6.95
2025-02-01,Queens,2,LCL/LTD,Q60,Off-Peak,3195450,25631784,8.02
2025-02-01,Queens,2,LCL/LTD,Q60,Peak,1295501,9702630,7.49
2025-02-01,Queens,1,LCL/LTD,Q64,Off-Peak,3352640,32782709,9.78
2025-02-01,Queens,1,LCL/LTD,Q64,Peak,2456538,20401477,8.3
2025-02-01,Queens,2,LCL/LTD,Q64,Off-Peak,802424,8437763,10.52
2025-02-01,Queens,2,LCL/LTD,Q64,Peak,291653,2918016,10.01
2025-02-01,Queens,1,LCL/LTD,Q65,Off-Peak,9802020,81113076,8.28
2025-02-01,Queens,1,LCL/LTD,Q65,Peak,6105598,47563909,7.79
2025-02-01,Queens,2,LCL/LTD,Q65,Off-Peak,2679866,22203763,8.29
2025-02-01,Queens,2,LCL/LTD,Q65,Peak,1289736,10534550,8.17
2025-02-01,Queens,1,LCL/LTD,Q66,Off-Peak,8627118,71652467,8.31
2025-02-01,Queens,1,LCL/LTD,Q66,Peak,4524231,34849681,7.7
2025-02-01,Queens,2,LCL/LTD,Q66,Off-Peak,2793337,22700401,8.13
2025-02-01,Queens,2,LCL/LTD,Q66,Peak,1115016,8753677,7.85
2025-02-01,Queens,1,LCL/LTD,Q67,Off-Peak,2282236,21687595,9.5
2025-02-01,Queens,1,LCL/LTD,Q67,Peak,1656698,14448622,8.72
2025-02-01,Queens,2,LCL/LTD,Q67,Off-Peak,338230,3558470,10.52
2025-02-01,Queens,2,LCL/LTD,Q67,Peak,114234,1186056,10.38
2025-02-01,Queens,1,LCL/LTD,Q69,Off-Peak,5419338,40524599,7.48
2025-02-01,Queens,1,LCL/LTD,Q69,Peak,3454167,24284963,7.03
2025-02-01,Queens,2,LCL/LTD,Q69,Off-Peak,1801173,14091437,7.82
2025-02-01,Queens,2,LCL/LTD,Q69,Peak,752608,5841259,7.76
2025-02-01,Queens,1,LCL/LTD,Q7,Off-Peak,2477862,19743120,7.97
2025-02-01,Queens,1,LCL/LTD,Q7,Peak,1331545,10120954,7.6
2025-02-01,Queens,2,LCL/LTD,Q7,Off-Peak,611466,5480244,8.96
2025-02-01,Queens,2,LCL/LTD,Q7,Peak,226469,1911186,8.44
2025-02-01,Queens,1,SBS,Q70+,Off-Peak,4156895,54386136,13.08
2025-02-01,Queens,1,SBS,Q70+,Peak,1697799,19105200,11.25
2025-02-01,Queens,2,SBS,Q70+,Off-Peak,1430255,18818622,13.16
2025-02-01,Queens,2,SBS,Q70+,Peak,509841,6400242,12.55
2025-02-01,Queens,1,LCL/LTD,Q72,Off-Peak,3202967,22342230,6.98
2025-02-01,Queens,1,LCL/LTD,Q72,Peak,1699343,9763646,5.75
2025-02-01,Queens,2,LCL/LTD,Q72,Off-Peak,915201,5934236,6.48
2025-02-01,Queens,2,LCL/LTD,Q72,Peak,391337,2436178,6.23
2025-02-01,Queens,1,LCL/LTD,Q76,Off-Peak,5255496,52303277,9.95
2025-02-01,Queens,1,LCL/LTD,Q76,Peak,2620602,24882638,9.5
2025-02-01,Queens,2,LCL/LTD,Q76,Off-Peak,1034627,11168114,10.79
2025-02-01,Queens,2,LCL/LTD,Q76,Peak,515541,5542704,10.75
2025-02-01,Queens,1,LCL/LTD,Q77,Off-Peak,4705661,41642330,8.85
2025-02-01,Queens,1,LCL/LTD,Q77,Peak,2633625,22037990,8.37
2025-02-01,Queens,2,LCL/LTD,Q77,Off-Peak,811092,8000928,9.86
2025-02-01,Queens,2,LCL/LTD,Q77,Peak,404542,4031464,9.97
2025-02-01,Queens,1,LCL/LTD,Q8,Off-Peak,6677117,49310766,7.39
2025-02-01,Queens,1,LCL/LTD,Q8,Peak,3458221,23266498,6.73
2025-02-01,Queens,2,LCL/LTD,Q8,Off-Peak,2055757,16236281,7.9
2025-02-01,Queens,2,LCL/LTD,Q8,Peak,897859,7066699,7.87
2025-02-01,Queens,1,LCL/LTD,Q83,Off-Peak,5431233,50245970,9.25
2025-02-01,Queens,1,LCL/LTD,Q83,Peak,3141581,25655756,8.17
2025-02-01,Queens,2,LCL/LTD,Q83,Off-Peak,1522429,15159589,9.96
2025-02-01,Queens,2,LCL/LTD,Q83,Peak,617361,5878408,9.52
2025-02-01,Queens,1,LCL/LTD,Q84,Off-Peak,2876698,31696240,11.02
2025-02-01,Queens,1,LCL/LTD,Q84,Peak,1569263,15255216,9.72
2025-02-01,Queens,2,LCL/LTD,Q84,Off-Peak,667718,7644229,11.45
2025-02-01,Queens,2,LCL/LTD,Q84,Peak,298058,3376890,11.33
2025-02-01,Queens,1,LCL/LTD,Q85,Off-Peak,6967910,69269346,9.94
2025-02-01,Queens,1,LCL/LTD,Q85,Peak,3744739,33932797,9.06
2025-02-01,Queens,2,LCL/LTD,Q85,Off-Peak,1670275,17145227,10.26
2025-02-01,Queens,2,LCL/LTD,Q85,Peak,674460,6792170,10.07
2025-02-01,Queens,1,LCL/LTD,Q88,Off-Peak,6456315,74128921,11.48
2025-02-01,Queens,1,LCL/LTD,Q88,Peak,3920680,41334962,10.54
2025-02-01,Queens,2,LCL/LTD,Q88,Off-Peak,1722591,20381220,11.83
2025-02-01,Queens,2,LCL/LTD,Q88,Peak,751326,8792780,11.7
2025-02-01,Queens,1,LCL/LTD,Q9,Off-Peak,2451835,19045796,7.77
2025-02-01,Queens,1,LCL/LTD,Q9,Peak,1368976,8903268,6.5
2025-02-01,Queens,2,LCL/LTD,Q9,Off-Peak,700523,5809928,8.29
2025-02-01,Queens,2,LCL/LTD,Q9,Peak,279298,2265282,8.11
2025-02-01,Queens,1,LCL/LTD,Q97,Off-Peak,3123481,52467253,16.8
2025-02-01,Queens,1,LCL/LTD,Q97,Peak,997490,14509181,14.55
2025-02-01,Queens,2,LCL/LTD,Q97,Off-Peak,1191275,20211437,16.97
2025-02-01,Queens,2,LCL/LTD,Q97,Peak,332387,5761732,17.33
2025-02-01,Queens,1,EXP,QM1,Off-Peak,144006,2270279,15.77
2025-02-01,Queens,1,EXP,QM1,Peak,473699,5521856,11.66
2025-02-01,Queens,1,EXP,QM12,Off-Peak,83507,998935.2,11.96
2025-02-01,Queens,1,EXP,QM12,Peak,212417,1909310,8.99
2025-02-01,Queens,1,EXP,QM15,Off-Peak,1924994,25517113,13.26
2025-02-01,Queens,1,EXP,QM15,Peak,1002856,12110227,12.08
2025-02-01,Queens,2,EXP,QM15,Off-Peak,186026,2569216,13.81
2025-02-01,Queens,2,EXP,QM15,Peak,103905,1518318,14.61
2025-02-01,Queens,1,EXP,QM17,Off-Peak,597620,8743126,14.63
2025-02-01,Queens,1,EXP,QM17,Peak,991595,12656556,12.76
2025-02-01,Queens,1,EXP,QM18,Off-Peak,88875,985802.4,11.09
2025-02-01,Queens,1,EXP,QM18,Peak,659354,6247753,9.48
2025-02-01,Queens,1,EXP,QM2,Off-Peak,862077,11105986,12.88
2025-02-01,Queens,1,EXP,QM2,Peak,658004,8170042,12.42
2025-02-01,Queens,2,EXP,QM2,Off-Peak,207192,2666761,12.87
2025-02-01,Queens,2,EXP,QM2,Peak,105271,1422374,13.51
2025-02-01,Queens,1,EXP,QM20,Off-Peak,747419,10661774,14.26
2025-02-01,Queens,1,EXP,QM20,Peak,962998,11850376,12.31
2025-02-01,Queens,1,EXP,QM21,Off-Peak,282532,4284385,15.16
2025-02-01,Queens,1,EXP,QM21,Peak,570932,7260350,12.72
2025-02-01,Queens,1,EXP,QM25,Off-Peak,151155,2591136,17.14
2025-02-01,Queens,1,EXP,QM25,Peak,512433,7696426,15.02
2025-02-01,Queens,1,EXP,QM31,Peak,506503,6922372,13.67
2025-02-01,Queens,1,EXP,QM32,Off-Peak,142946,2383823,16.68
2025-02-01,Queens,1,EXP,QM32,Peak,830426,12728470,15.33
2025-02-01,Queens,1,EXP,QM35,Off-Peak,164425,2505247,15.24
2025-02-01,Queens,1,EXP,QM35,Peak,502799,7118770,14.16
2025-02-01,Queens,1,EXP,QM36,Off-Peak,122449,2147310,17.54
2025-02-01,Queens,1,EXP,QM36,Peak,234177,3688081,15.75
2025-02-01,Queens,1,EXP,QM42,Off-Peak,27607,400176,14.5
2025-02-01,Queens,1,EXP,QM42,Peak,208469,2481941,11.91
2025-02-01,Queens,1,EXP,QM5,Off-Peak,794348,11089476,13.96
2025-02-01,Queens,1,EXP,QM5,Peak,465054,5474434,11.77
2025-02-01,Queens,2,EXP,QM5,Off-Peak,132117,1883513,14.26
2025-02-01,Queens,2,EXP,QM5,Peak,95021,1232197,12.97
2025-02-01,Queens,1,EXP,QM6,Off-Peak,491723,7531553,15.32
2025-02-01,Queens,1,EXP,QM6,Peak,465893,6067159,13.02
2025-02-01,Queens,2,EXP,QM6,Off-Peak,380775,5363071,14.08
2025-02-01,Queens,2,EXP,QM6,Peak,142178,1872108,13.17
2025-02-01,Queens,1,EXP,QM7,Off-Peak,400601,7733293,19.3
2025-02-01,Queens,1,EXP,QM7,Peak,740741,13080960,17.66
2025-02-01,Queens,1,EXP,QM8,Off-Peak,175896,3257161,18.52
2025-02-01,Queens,1,EXP,QM8,Peak,610747,10072919,16.49
2025-02-01,Queens,1,EXP,X63,Off-Peak,447562,5905649,13.2
2025-02-01,Queens,1,EXP,X63,Peak,1143756,13043783,11.4
2025-02-01,Queens,1,EXP,X64,Off-Peak,252300,3469478,13.75
2025-02-01,Queens,1,EXP,X64,Peak,745899,8002778,10.73
2025-02-01,Queens,1,EXP,X68,Off-Peak,455282,6506219,14.29
2025-02-01,Queens,1,EXP,X68,Peak,702138,8357443,11.9
2025-02-01,Staten Island,1,LCL/LTD,S40,Off-Peak,2722483,43375874,15.93
2025-02-01,Staten Island,1,LCL/LTD,S40,Peak,1108283,15825074,14.28
2025-02-01,Staten Island,2,LCL/LTD,S40,Off-Peak,828349,13316346,16.08
2025-02-01,Staten Island,2,LCL/LTD,S40,Peak,390859,6182503,15.82
2025-02-01,Staten Island,1,LCL/LTD,S42,Off-Peak,221601,2984134,13.47
2025-02-01,Staten Island,1,LCL/LTD,S42,Peak,247345,2927297,11.83
2025-02-01,Staten Island,1,LCL/LTD,S44,Off-Peak,4111440,46231513,11.24
2025-02-01,Staten Island,1,LCL/LTD,S44,Peak,1737864,18368708,10.57
2025-02-01,Staten Island,2,LCL/LTD,S44,Off-Peak,1366709,16214159,11.86
2025-02-01,Staten Island,2,LCL/LTD,S44,Peak,616873,7219336,11.7
2025-02-01,Staten Island,1,LCL/LTD,S46,Off-Peak,4619513,51027469,11.05
2025-02-01,Staten Island,1,LCL/LTD,S46,Peak,1406269,14190656,10.09
2025-02-01,Staten Island,2,LCL/LTD,S46,Off-Peak,1422977,17168882,12.07
2025-02-01,Staten Island,2,LCL/LTD,S46,Peak,490641,5638540,11.49
2025-02-01,Staten Island,1,LCL/LTD,S48,Off-Peak,3510258,34602448,9.86
2025-02-01,Staten Island,1,LCL/LTD,S48,Peak,1222496,10790564,8.83
2025-02-01,Staten Island,2,LCL/LTD,S48,Off-Peak,1185975,12127500,10.23
2025-02-01,Staten Island,2,LCL/LTD,S48,Peak,480311,4533383,9.44
2025-02-01,Staten Island,1,LCL/LTD,S51,Off-Peak,2465840,30609475,12.41
2025-02-01,Staten Island,1,LCL/LTD,S51,Peak,887486,10403035,11.72
2025-02-01,Staten Island,2,LCL/LTD,S51,Off-Peak,741599,9906455,13.36
2025-02-01,Staten Island,2,LCL/LTD,S51,Peak,230401,2749000,11.93
2025-02-01,Staten Island,1,LCL/LTD,S53,Off-Peak,5611132,67782960,12.08
2025-02-01,Staten Island,1,LCL/LTD,S53,Peak,2540551,27473940,10.81
2025-02-01,Staten Island,2,LCL/LTD,S53,Off-Peak,2029323,25848180,12.74
2025-02-01,Staten Island,2,LCL/LTD,S53,Peak,893893,10737288,12.01
2025-02-01,Staten Island,1,LCL/LTD,S54,Off-Peak,1465817,18169607,12.4
2025-02-01,Staten Island,1,LCL/LTD,S54,Peak,732606,8081068,11.03
2025-02-01,Staten Island,1,LCL/LTD,S55,Off-Peak,816730,11080516,13.57
2025-02-01,Staten Island,1,LCL/LTD,S55,Peak,503701,6983536,13.86
2025-02-01,Staten Island,1,LCL/LTD,S56,Off-Peak,564516,7557494,13.39
2025-02-01,Staten Island,1,LCL/LTD,S56,Peak,492032,6777101,13.77
2025-02-01,Staten Island,1,LCL/LTD,S57,Off-Peak,1891297,23769454,12.57
2025-02-01,Staten Island,1,LCL/LTD,S57,Peak,1080086,12414193,11.49
2025-02-01,Staten Island,2,LCL/LTD,S57,Off-Peak,680674,9494316,13.95
2025-02-01,Staten Island,2,LCL/LTD,S57,Peak,307683,4312058,14.01
2025-02-01,Staten Island,1,LCL/LTD,S59,Off-Peak,3021460,38538734,12.76
2025-02-01,Staten Island,1,LCL/LTD,S59,Peak,1497812,20057256,13.39
2025-02-01,Staten Island,2,LCL/LTD,S59,Off-Peak,935155,11525526,12.32
2025-02-01,Staten Island,2,LCL/LTD,S59,Peak,404488,4882036,12.07
2025-02-01,Staten Island,1,LCL/LTD,S61,Off-Peak,3432973,43280294,12.61
2025-02-01,Staten Island,1,LCL/LTD,S61,Peak,1193651,14124773,11.83
2025-02-01,Staten Island,2,LCL/LTD,S61,Off-Peak,915758,12120721,13.24
2025-02-01,Staten Island,2,LCL/LTD,S61,Peak,378859,5044046,13.31
2025-02-01,Staten Island,1,LCL/LTD,S66,Off-Peak,1623708,19563898,12.05
2025-02-01,Staten Island,1,LCL/LTD,S66,Peak,864862,9009983,10.42
2025-02-01,Staten Island,1,LCL/LTD,S74,Off-Peak,3215452,43285777,13.46
2025-02-01,Staten Island,1,LCL/LTD,S74,Peak,1393977,16216772,11.63
2025-02-01,Staten Island,2,LCL/LTD,S74,Off-Peak,1133767,16093080,14.19
2025-02-01,Staten Island,2,LCL/LTD,S74,Peak,343757,4803800,13.97
2025-02-01,Staten Island,1,LCL/LTD,S76,Off-Peak,2280205,25119313,11.02
2025-02-01,Staten Island,1,LCL/LTD,S76,Peak,1136993,11852521,10.42
2025-02-01,Staten Island,2,LCL/LTD,S76,Off-Peak,466926,5528974,11.84
2025-02-01,Staten Island,2,LCL/LTD,S76,Peak,209040,2554718,12.22
2025-02-01,Staten Island,1,LCL/LTD,S78,Off-Peak,4273853,55797242,13.06
2025-02-01,Staten Island,1,LCL/LTD,S78,Peak,1432172,18575924,12.97
2025-02-01,Staten Island,2,LCL/LTD,S78,Off-Peak,1004568,13740444,13.68
2025-02-01,Staten Island,2,LCL/LTD,S78,Peak,344538,4780336,13.87
2025-02-01,Staten Island,1,SBS,S79+,Off-Peak,7224327,108000000,14.93
2025-02-01,Staten Island,1,SBS,S79+,Peak,4189943,61169609,14.6
2025-02-01,Staten Island,2,SBS,S79+,Off-Peak,2144187,31810900,14.84
2025-02-01,Staten Island,2,SBS,S79+,Peak,1078305,15827990,14.68
2025-02-01,Staten Island,1,LCL/LTD,S81,Off-Peak,17006,241218,14.18
2025-02-01,Staten Island,1,LCL/LTD,S81,Peak,142527,1795734,12.6
2025-02-01,Staten Island,1,LCL/LTD,S84,Off-Peak,13093,179042.4,13.67
2025-02-01,Staten Island,1,LCL/LTD,S84,Peak,122710,1611382,13.13
2025-02-01,Staten Island,1,LCL/LTD,S86,Peak,84981,1003061,11.8
2025-02-01,Staten Island,1,LCL/LTD,S89,Off-Peak,345389,6064934,17.56
2025-02-01,Staten Island,1,LCL/LTD,S89,Peak,885029,14393794,16.26
2025-02-01,Staten Island,1,LCL/LTD,S90,Off-Peak,364233,6414635,17.61
2025-02-01,Staten Island,1,LCL/LTD,S90,Peak,397237,6469114,16.29
2025-02-01,Staten Island,1,LCL/LTD,S91,Off-Peak,198291,2394565,12.08
2025-02-01,Staten Island,1,LCL/LTD,S91,Peak,547438,6238012,11.39
2025-02-01,Staten Island,1,LCL/LTD,S93,Off-Peak,2800035,40539485,14.48
2025-02-01,Staten Island,1,LCL/LTD,S93,Peak,1739650,22779720,13.09
2025-02-01,Staten Island,1,LCL/LTD,S94,Off-Peak,133303,1701853,12.77
2025-02-01,Staten Island,1,LCL/LTD,S94,Peak,505393,5845691,11.57
2025-02-01,Staten Island,1,LCL/LTD,S96,Off-Peak,261503,3289900,12.58
2025-02-01,Staten Island,1,LCL/LTD,S96,Peak,408212,4611146,11.3
2025-02-01,Staten Island,1,LCL/LTD,S98,Off-Peak,380119,4497257,11.83
2025-02-01,Staten Island,1,LCL/LTD,S98,Peak,609196,6243606,10.25
2025-02-01,Staten Island,1,EXP,SIM1,Off-Peak,1140371,20696000,18.15
2025-02-01,Staten Island,1,EXP,SIM1,Peak,1534328,26891755,17.53
2025-02-01,Staten Island,1,EXP,SIM10,Off-Peak,2061319,37759990,18.32
2025-02-01,Staten Island,1,EXP,SIM10,Peak,1790747,29530534,16.49
2025-02-01,Staten Island,1,EXP,SIM11,Off-Peak,801605,14646751,18.27
2025-02-01,Staten Island,1,EXP,SIM11,Peak,1088146,18848743,17.32
2025-02-01,Staten Island,1,EXP,SIM15,Off-Peak,271769,4525092,16.65
2025-02-01,Staten Island,1,EXP,SIM15,Peak,556141,9633920,17.32
2025-02-01,Staten Island,1,EXP,SIM1C,Off-Peak,5497533,85354214,15.53
2025-02-01,Staten Island,1,EXP,SIM1C,Peak,696093,9756565,14.02
2025-02-01,Staten Island,2,EXP,SIM1C,Off-Peak,2521845,43408933,17.21
2025-02-01,Staten Island,2,EXP,SIM1C,Peak,993025,16562876,16.68
2025-02-01,Staten Island,1,EXP,SIM2,Off-Peak,1016711,25495074,25.08
2025-02-01,Staten Island,1,EXP,SIM2,Peak,1094291,25328041,23.15
2025-02-01,Staten Island,1,EXP,SIM22,Off-Peak,536241,13853488,25.83
2025-02-01,Staten Island,1,EXP,SIM22,Peak,329038,7499020,22.79
2025-02-01,Staten Island,1,EXP,SIM23,Off-Peak,172541,4325018,25.07
2025-02-01,Staten Island,1,EXP,SIM23,Peak,420869,9500252,22.57
2025-02-01,Staten Island,1,EXP,SIM24,Off-Peak,231053,6515140,28.2
2025-02-01,Staten Island,1,EXP,SIM24,Peak,445811,10799590,24.22
2025-02-01,Staten Island,1,EXP,SIM25,Off-Peak,752526,20177784,26.81
2025-02-01,Staten Island,1,EXP,SIM25,Peak,570205,12181860,21.36
2025-02-01,Staten Island,1,EXP,SIM26,Off-Peak,587087,15680120,26.71
2025-02-01,Staten Island,1,EXP,SIM26,Peak,444663,9604058,21.6
2025-02-01,Staten Island,1,EXP,SIM3,Off-Peak,837609,15015809,17.93
2025-02-01,Staten Island,1,EXP,SIM3,Peak,1013031,15942672,15.74
2025-02-01,Staten Island,1,EXP,SIM30,Off-Peak,328261,6658643,20.28
2025-02-01,Staten Island,1,EXP,SIM30,Peak,586740,10273320,17.51
2025-02-01,Staten Island,1,EXP,SIM31,Off-Peak,686455,12838273,18.7
2025-02-01,Staten Island,1,EXP,SIM31,Peak,815588,13999291,17.16
2025-02-01,Staten Island,1,EXP,SIM32,Off-Peak,211373,4212662,19.93
2025-02-01,Staten Island,1,EXP,SIM32,Peak,320835,5951387,18.55
2025-02-01,Staten Island,1,EXP,SIM34,Off-Peak,535043,9531594,17.81
2025-02-01,Staten Island,1,EXP,SIM34,Peak,938930,16407432,17.47
2025-02-01,Staten Island,1,EXP,SIM35,Off-Peak,483480,8639276,17.87
2025-02-01,Staten Island,1,EXP,SIM35,Peak,740005,12386844,16.74
2025-02-01,Staten Island,1,EXP,SIM3C,Off-Peak,2384247,34256920,14.37
2025-02-01,Staten Island,1,EXP,SIM3C,Peak,506647,6586452,13
2025-02-01,Staten Island,2,EXP,SIM3C,Off-Peak,1006834,16531128,16.42
2025-02-01,Staten Island,2,EXP,SIM3C,Peak,524066,8429839,16.09
2025-02-01,Staten Island,1,EXP,SIM5,Off-Peak,804503,15576530,19.36
2025-02-01,Staten Island,1,EXP,SIM5,Peak,939947,17050788,18.14
2025-02-01,Staten Island,1,EXP,SIM6,Off-Peak,1812409,33952176,18.73
2025-02-01,Staten Island,1,EXP,SIM6,Peak,1527812,26056195,17.05
2025-02-01,Staten Island,1,EXP,SIM7,Off-Peak,793104,14178143,17.88
2025-02-01,Staten Island,1,EXP,SIM7,Peak,974610,16203528,16.63
2025-02-01,Staten Island,1,EXP,SIM8,Off-Peak,1435346,32922342,22.94
2025-02-01,Staten Island,1,EXP,SIM8,Peak,783911,15082481,19.24
2025-02-01,Staten Island,1,EXP,SIM8X,Off-Peak,91254,2414927,26.46
2025-02-01,Staten Island,1,EXP,SIM8X,Peak,291971,6128140,20.99
2025-02-01,Staten Island,1,EXP,SIM9,Off-Peak,506390,9655351,19.07
2025-02-01,Staten Island,1,EXP,SIM9,Peak,550797,9660686,17.54
2025-02-01,Systemwide,1,Systemwide,Systemwide,Systemwide,2090000000,17100000000,8.2
2025-02-01,Systemwide,2,Systemwide,Systemwide,Systemwide,515000000,4470000000,8.68
2025-03-01,Bronx,1,LCL/LTD,BX1,Off-Peak,8951503,60829830,6.8
2025-03-01,Bronx,1,LCL/LTD,BX1,Peak,4102713,27208408,6.63
2025-03-01,Bronx,2,LCL/LTD,BX1,Off-Peak,2841700,19031292,6.7
2025-03-01,Bronx,2,LCL/LTD,BX1,Peak,1063324,7066843,6.65
2025-03-01,Bronx,1,LCL/LTD,BX10,Off-Peak,6438193,55138864,8.56
2025-03-01,Bronx,1,LCL/LTD,BX10,Peak,3422369,26610444,7.78
2025-03-01,Bronx,2,LCL/LTD,BX10,Off-Peak,1618492,15301109,9.45
2025-03-01,Bronx,2,LCL/LTD,BX10,Peak,628755,5854896,9.31
2025-03-01,Bronx,1,LCL/LTD,BX11,Off-Peak,8547096,54050594,6.32
2025-03-01,Bronx,1,LCL/LTD,BX11,Peak,4252352,23547542,5.54
2025-03-01,Bronx,2,LCL/LTD,BX11,Off-Peak,2762852,18914008,6.85
2025-03-01,Bronx,2,LCL/LTD,BX11,Peak,1127851,7406215,6.57
2025-03-01,Bronx,1,LCL/LTD,BX12,Off-Peak,4889954,44966610,9.2
2025-03-01,Bronx,1,LCL/LTD,BX12,Peak,2167939,17207762,7.94
2025-03-01,Bronx,2,LCL/LTD,BX12,Off-Peak,2023689,21278722,10.51
2025-03-01,Bronx,2,LCL/LTD,BX12,Peak,652715,6520655,9.99
2025-03-01,Bronx,1,SBS,BX12+,Off-Peak,8784268,84843130,9.66
2025-03-01,Bronx,1,SBS,BX12+,Peak,4655709,41473843,8.91
2025-03-01,Bronx,2,SBS,BX12+,Off-Peak,3332759,32773622,9.83
2025-03-01,Bronx,2,SBS,BX12+,Peak,1541166,15225570,9.88
2025-03-01,Bronx,1,LCL/LTD,BX13,Off-Peak,4872349,32705647,6.71
2025-03-01,Bronx,1,LCL/LTD,BX13,Peak,2597726,15683612,6.04
2025-03-01,Bronx,2,LCL/LTD,BX13,Off-Peak,1836096,12055295,6.57
2025-03-01,Bronx,2,LCL/LTD,BX13,Peak,790319,4966513,6.28
2025-03-01,Bronx,1,LCL/LTD,BX15,Off-Peak,6522556,46017590,7.06
2025-03-01,Bronx,1,LCL/LTD,BX15,Peak,3122605,19819868,6.35
2025-03-01,Bronx,2,LCL/LTD,BX15,Off-Peak,2358821,17056634,7.23
2025-03-01,Bronx,2,LCL/LTD,BX15,Peak,879735,6214039,7.06
2025-03-01,Bronx,1,LCL/LTD,BX16,Off-Peak,4848749,45189986,9.32
2025-03-01,Bronx,1,LCL/LTD,BX16,Peak,3034688,26156099,8.62
2025-03-01,Bronx,2,LCL/LTD,BX16,Off-Peak,1331177,13860266,10.41
2025-03-01,Bronx,2,LCL/LTD,BX16,Peak,613367,6339319,10.34
2025-03-01,Bronx,1,LCL/LTD,BX17,Off-Peak,5255422,36520535,6.95
2025-03-01,Bronx,1,LCL/LTD,BX17,Peak,3315597,20978359,6.33
